Metric,Date,AvgC,AvgT,StdC,StdT,NC,NT
AutosuggestWebSearchBoxFollowOnEngagementWithGhosting,8/9/2016,0.710172222,0.709775139,0.398491227,0.398434342,223771,223945
AutosuggestWebSearchBoxFollowOnEngagementWithGhosting,8/10/2016,0.709758872,0.712231938,0.398724723,0.39764973,223619,223295
AutosuggestWebSearchBoxFollowOnEngagementWithGhosting,8/11/2016,0.708798477,0.710868391,0.398957878,0.398196851,219946,220189
AutosuggestWebSearchBoxFollowOnEngagementWithGhosting,8/12/2016,0.713546676,0.711998107,0.396606597,0.39763725,204752,205423
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,7/30/2016,0.53812214,0.539417053,0.437816616,0.43723303,117749,117798
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,7/31/2016,0.541765517,0.542850558,0.43686119,0.436941387,122378,122242
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/1/2016,0.532831914,0.532094685,0.442252641,0.441866113,195157,194830
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/2/2016,0.528275813,0.529870376,0.442262807,0.441881613,193600,193810
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/3/2016,0.528504403,0.529455548,0.442547505,0.442247504,187823,189188
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/4/2016,0.5271458,0.528254095,0.443263596,0.442679089,197090,196573
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/5/2016,0.527174418,0.52709088,0.442780703,0.442127525,191612,192034
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/6/2016,0.535859199,0.538879534,0.438338084,0.437961277,130380,130435
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/7/2016,0.540740485,0.540768426,0.43733302,0.436984529,143788,144444
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/8/2016,0.52891666,0.528246137,0.442374525,0.442421155,228868,229232
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/9/2016,0.525384217,0.5263192,0.442920463,0.442769267,223771,223945
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/10/2016,0.52638828,0.5290008,0.442807251,0.442774996,223619,223295
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/11/2016,0.524958678,0.526117633,0.442805161,0.442825855,219946,220189
AutosuggestWebSearchBoxFollowOnSuccessEngagementWithGhosting,8/12/2016,0.526876619,0.525143887,0.442670164,0.443291169,204752,205423
AutosuggestWebSearchBoxUsageWithGhosting,7/30/2016,0.333627019,0.331073554,0.423178132,0.422264126,261402,263098
AutosuggestWebSearchBoxUsageWithGhosting,7/31/2016,0.331534206,0.330745537,0.422045949,0.421663843,272201,272429
AutosuggestWebSearchBoxUsageWithGhosting,8/1/2016,0.309109565,0.30777389,0.414175997,0.41339269,458661,459155
AutosuggestWebSearchBoxUsageWithGhosting,8/2/2016,0.306169174,0.306213871,0.413087304,0.412985775,458847,458944
AutosuggestWebSearchBoxUsageWithGhosting,8/3/2016,0.305136874,0.306375493,0.413050885,0.413277614,447255,448736
AutosuggestWebSearchBoxUsageWithGhosting,8/4/2016,0.308140278,0.306752243,0.414511691,0.413806316,466580,466875
AutosuggestWebSearchBoxUsageWithGhosting,8/5/2016,0.312080737,0.312173027,0.415840801,0.415785354,449195,449694
AutosuggestWebSearchBoxUsageWithGhosting,8/6/2016,0.33144967,0.330351532,0.421956619,0.421842645,290198,291711
AutosuggestWebSearchBoxUsageWithGhosting,8/7/2016,0.330088059,0.330481456,0.421210767,0.421068767,320106,321117
AutosuggestWebSearchBoxUsageWithGhosting,8/8/2016,0.305758173,0.304763682,0.412639671,0.412246457,541896,544061
AutosuggestWebSearchBoxUsageWithGhosting,8/9/2016,0.305263386,0.304860297,0.412450288,0.412343195,530735,531744
AutosuggestWebSearchBoxUsageWithGhosting,8/10/2016,0.306607507,0.306013167,0.413235082,0.413158929,529347,529691
AutosuggestWebSearchBoxUsageWithGhosting,8/11/2016,0.308157789,0.30846752,0.413929637,0.414441229,519533,520319
AutosuggestWebSearchBoxUsageWithGhosting,8/12/2016,0.313748509,0.314276432,0.416686847,0.417088631,478334,479895
AverageAlgoAndAnswerCountInMainline,7/30/2016,10.84046376,10.84783204,1.871970532,1.853715005,1400023,1399150
AverageAlgoAndAnswerCountInMainline,7/31/2016,10.86288465,10.86699898,1.992264786,1.966392598,1428657,1430855
AverageAlgoAndAnswerCountInMainline,8/1/2016,10.7102769,10.71769583,1.943898099,1.93951767,2243454,2244708
AverageAlgoAndAnswerCountInMainline,8/2/2016,10.58330377,10.58900466,1.928818683,1.947321363,2219949,2219621
AverageAlgoAndAnswerCountInMainline,8/3/2016,10.60333704,10.61316232,1.924706345,1.934409812,2207500,2206242
AverageAlgoAndAnswerCountInMainline,8/4/2016,10.61341282,10.61727043,1.935657135,1.918136912,2308661,2308457
AverageAlgoAndAnswerCountInMainline,8/5/2016,10.53559669,10.54365496,1.933200776,1.931133991,2227604,2230947
AverageAlgoAndAnswerCountInMainline,8/6/2016,10.62727946,10.63738412,2.097224617,2.123857692,1530784,1532726
AverageAlgoAndAnswerCountInMainline,8/7/2016,10.62920909,10.63333402,2.000672901,1.997815607,1673942,1673667
AverageAlgoAndAnswerCountInMainline,8/8/2016,10.49393324,10.50228436,1.821192627,1.839250955,2630029,2633732
AverageAlgoAndAnswerCountInMainline,8/9/2016,10.50089191,10.51128481,1.84671559,1.867956248,2574308,2574273
AverageAlgoAndAnswerCountInMainline,8/10/2016,10.48920058,10.49737451,1.901875282,1.903020071,2587576,2588170
AverageAlgoAndAnswerCountInMainline,8/11/2016,10.47751328,10.4812792,1.797584604,1.78914631,2544461,2546650
AverageAlgoAndAnswerCountInMainline,8/12/2016,10.63470785,10.6412942,1.839073089,1.848644157,2388602,2390056
AverageAlgoAnswerAndAdsCountInMainline,7/30/2016,11.9199204,11.89681811,2.280093607,2.271495544,1400023,1399150
AverageAlgoAnswerAndAdsCountInMainline,7/31/2016,11.95305689,11.9279934,2.384063518,2.374993622,1428657,1430855
AverageAlgoAnswerAndAdsCountInMainline,8/1/2016,11.74056335,11.71575507,2.319929466,2.328474829,2243454,2244708
AverageAlgoAnswerAndAdsCountInMainline,8/2/2016,11.59915807,11.57739786,2.313348935,2.345419347,2219949,2219621
AverageAlgoAnswerAndAdsCountInMainline,8/3/2016,11.60737934,11.58592075,2.304814727,2.326633834,2207500,2206242
AverageAlgoAnswerAndAdsCountInMainline,8/4/2016,11.58620544,11.55878315,2.299732658,2.298842105,2308661,2308457
AverageAlgoAnswerAndAdsCountInMainline,8/5/2016,11.54166584,11.51628953,2.307543046,2.318990993,2227604,2230947
AverageAlgoAnswerAndAdsCountInMainline,8/6/2016,11.69596924,11.67835188,2.469996842,2.513705078,1530784,1532726
AverageAlgoAnswerAndAdsCountInMainline,8/7/2016,11.69713975,11.67726303,2.400404583,2.41714302,1673942,1673667
AverageAlgoAnswerAndAdsCountInMainline,8/8/2016,11.5020963,11.47645586,2.219269754,2.24366984,2630029,2633732
AverageAlgoAnswerAndAdsCountInMainline,8/9/2016,11.49556035,11.47664057,2.239677473,2.266743241,2574308,2574273
AverageAlgoAnswerAndAdsCountInMainline,8/10/2016,11.48448954,11.46401269,2.302000586,2.311716852,2587576,2588170
AverageAlgoAnswerAndAdsCountInMainline,8/11/2016,11.46091524,11.43382261,2.195488913,2.196402976,2544461,2546650
AverageAlgoAnswerAndAdsCountInMainline,8/12/2016,11.61279212,11.5887234,2.225111958,2.236448325,2388602,2390056
AverageAlgoCountInMainline,7/30/2016,9.222958707,9.230183658,1.757189706,1.733331538,1400023,1399150
AverageAlgoCountInMainline,7/31/2016,9.227710109,9.231515578,1.873341772,1.842006348,1428657,1430855
AverageAlgoCountInMainline,8/1/2016,9.169226232,9.177135876,1.830444587,1.824168837,2243454,2244708
AverageAlgoCountInMainline,8/2/2016,9.052083313,9.058514429,1.801855762,1.819752612,2219949,2219621
AverageAlgoCountInMainline,8/3/2016,9.050352284,9.058742232,1.790181968,1.798743097,2207500,2206242
AverageAlgoCountInMainline,8/4/2016,9.050808796,9.05567258,1.802714079,1.781351151,2308661,2308457
AverageAlgoCountInMainline,8/5/2016,9.006488257,9.014342611,1.785023279,1.779939769,2227604,2230947
AverageAlgoCountInMainline,8/6/2016,9.044529324,9.055085921,1.939917337,1.966568054,1530784,1532726
AverageAlgoCountInMainline,8/7/2016,9.041315882,9.045959156,1.833610211,1.828166689,1673942,1673667
AverageAlgoCountInMainline,8/8/2016,8.994328535,9.002889398,1.66064455,1.678765013,2630029,2633732
AverageAlgoCountInMainline,8/9/2016,8.994919922,9.004292776,1.682276576,1.704184403,2574308,2574273
AverageAlgoCountInMainline,8/10/2016,8.985141777,8.99333292,1.745682417,1.746017872,2587576,2588170
AverageAlgoCountInMainline,8/11/2016,8.973786708,8.978490562,1.628211421,1.616882949,2544461,2546650
AverageAlgoCountInMainline,8/12/2016,9.114570396,9.121919383,1.694554164,1.704434587,2388602,2390056
AverageClientPixelMLIYInstAvail,7/30/2016,75.76745449,76.25571085,139.3618973,142.7835078,1367874,1367839
AverageClientPixelMLIYInstAvail,7/31/2016,76.37405587,77.02264292,140.2148451,143.7808569,1401016,1403768
AverageClientPixelMLIYInstAvail,8/1/2016,72.86551259,73.45829164,134.2665195,138.0540207,2183391,2185127
AverageClientPixelMLIYInstAvail,8/2/2016,71.77665409,72.56115926,133.2013025,137.3948543,2158242,2157875
AverageClientPixelMLIYInstAvail,8/3/2016,70.51067305,71.04144075,131.8657144,135.7107499,2141127,2140412
AverageClientPixelMLIYInstAvail,8/4/2016,68.22476647,68.84145335,129.4959698,133.478379,2245557,2245899
AverageClientPixelMLIYInstAvail,8/5/2016,70.7405418,71.34127857,131.8590608,135.931364,2170144,2174212
AverageClientPixelMLIYInstAvail,8/6/2016,74.49407413,86.45990348,137.357855,13698.55493,1498329,1500143
AverageClientPixelMLIYInstAvail,8/7/2016,74.46594055,75.55211492,137.5142296,141.8355521,1637705,1637628
AverageClientPixelMLIYInstAvail,8/8/2016,70.78473227,71.32745148,131.6883811,135.6108064,2561243,2565383
AverageClientPixelMLIYInstAvail,8/9/2016,69.92324105,70.61428489,131.2402934,135.2687144,2502060,2502682
AverageClientPixelMLIYInstAvail,8/10/2016,69.86591263,70.63105226,131.5131792,135.4527107,2516025,2517020
AverageClientPixelMLIYInstAvail,8/11/2016,69.19659146,69.91512041,130.7107845,134.8144658,2474805,2477347
AverageClientPixelMLIYInstAvail,8/12/2016,68.93954853,69.588371,130.9019283,134.676229,2326188,2328711
AverageClientServerPixelMLIY_DistanceInstAvail,7/30/2016,4.959051815,4.933984286,30.01328876,30.2747852,1367874,1367839
AverageClientServerPixelMLIY_DistanceInstAvail,7/31/2016,5.093694476,5.022006824,30.74313454,30.18614877,1401016,1403768
AverageClientServerPixelMLIY_DistanceInstAvail,8/1/2016,3.840312764,3.826188265,24.59692813,24.83289218,2183391,2185127
AverageClientServerPixelMLIY_DistanceInstAvail,8/2/2016,3.768536836,3.75826212,24.22127591,24.56998144,2158242,2157875
AverageClientServerPixelMLIY_DistanceInstAvail,8/3/2016,3.692191098,3.682180947,23.80583403,24.03009099,2141127,2140412
AverageClientServerPixelMLIY_DistanceInstAvail,8/4/2016,3.476789697,3.514044333,22.66697881,23.31379836,2245557,2245899
AverageClientServerPixelMLIY_DistanceInstAvail,8/5/2016,3.712380572,3.687680903,24.06244757,23.81814679,2170144,2174212
AverageClientServerPixelMLIY_DistanceInstAvail,8/6/2016,4.699451687,15.89790266,28.48046519,13697.89012,1498329,1500143
AverageClientServerPixelMLIY_DistanceInstAvail,8/7/2016,4.802504616,4.791955087,29.17972403,28.95456358,1637705,1637628
AverageClientServerPixelMLIY_DistanceInstAvail,8/8/2016,3.576125564,3.536735966,23.3643175,23.47069784,2561243,2565383
AverageClientServerPixelMLIY_DistanceInstAvail,8/9/2016,3.561772263,3.554279171,23.30351478,23.61107929,2502060,2502682
AverageClientServerPixelMLIY_DistanceInstAvail,8/10/2016,3.628977168,3.567845843,23.99283267,23.69653669,2516025,2517020
AverageClientServerPixelMLIY_DistanceInstAvail,8/11/2016,3.536660109,3.51725513,23.76640888,23.99746312,2474805,2477347
AverageClientServerPixelMLIY_DistanceInstAvail,8/12/2016,3.615546404,3.572385627,24.07963185,24.09072299,2326188,2328711
AverageDocumentHeightInstAvail,7/30/2016,1913.709813,1914.033811,421.6359784,424.1957134,1367874,1367839
AverageDocumentHeightInstAvail,7/31/2016,1916.742909,1917.425841,421.8428259,424.6116544,1401016,1403768
AverageDocumentHeightInstAvail,8/1/2016,1880.669371,1865.61155,22710.65167,410.0454325,2183391,2185127
AverageDocumentHeightInstAvail,8/2/2016,1865.697153,1848.934814,22933.68035,413.0847367,2158242,2157875
AverageDocumentHeightInstAvail,8/3/2016,1855.86591,1856.129227,413.0661365,415.0711827,2141127,2140412
AverageDocumentHeightInstAvail,8/4/2016,1855.521401,1855.518618,410.599694,413.3966766,2245557,2245899
AverageDocumentHeightInstAvail,8/5/2016,1855.48971,1855.504637,409.8478708,413.5316888,2170144,2174212
AverageDocumentHeightInstAvail,8/6/2016,1895.69107,1899.495212,9146.576212,13703.62693,1498329,1500143
AverageDocumentHeightInstAvail,8/7/2016,1888.899353,1889.58602,422.8277088,424.9463315,1637705,1637628
AverageDocumentHeightInstAvail,8/8/2016,1843.333715,1844.116954,405.9361607,1724.841308,2561243,2565383
AverageDocumentHeightInstAvail,8/9/2016,1843.211034,1843.944295,406.737032,410.913854,2502060,2502682
AverageDocumentHeightInstAvail,8/10/2016,1843.442479,1849.554925,407.3411721,9072.932675,2516025,2517020
AverageDocumentHeightInstAvail,8/11/2016,1843.896498,1845.32021,407.2758016,2696.042479,2474805,2477347
AverageDocumentHeightInstAvail,8/12/2016,1866.676147,1866.063439,408.2278297,408.8852091,2326188,2328711
AverageDocumentWidthInstAvail,7/30/2016,1291.879686,1292.555559,403.9314915,401.2916667,1367874,1367839
AverageDocumentWidthInstAvail,7/31/2016,1289.767533,1289.0735,408.1175916,406.6839576,1401016,1403768
AverageDocumentWidthInstAvail,8/1/2016,1342.97695,1342.878253,382.9847812,383.787202,2183391,2185127
AverageDocumentWidthInstAvail,8/2/2016,1342.787957,1342.280537,383.345115,378.8299661,2158242,2157875
AverageDocumentWidthInstAvail,8/3/2016,1341.895384,1341.917463,384.1235779,377.9721246,2141127,2140412
AverageDocumentWidthInstAvail,8/4/2016,1342.695849,1342.874395,378.1769418,376.0003758,2245557,2245899
AverageDocumentWidthInstAvail,8/5/2016,1339.734094,1339.735215,382.1935637,375.7295625,2170144,2174212
AverageDocumentWidthInstAvail,8/6/2016,1296.87916,1296.57305,404.8325494,403.7805503,1498329,1500143
AverageDocumentWidthInstAvail,8/7/2016,1293.581638,1293.991247,405.9619803,409.6168885,1637705,1637628
AverageDocumentWidthInstAvail,8/8/2016,1346.683447,1346.644569,377.3047115,378.5708703,2561243,2565383
AverageDocumentWidthInstAvail,8/9/2016,1344.629199,1345.40368,374.3312481,1360.770567,2502060,2502682
AverageDocumentWidthInstAvail,8/10/2016,1343.929655,1344.417867,369.5053011,371.0408164,2516025,2517020
AverageDocumentWidthInstAvail,8/11/2016,1343.956136,1344.651536,367.8869875,1414.050634,2474805,2477347
AverageDocumentWidthInstAvail,8/12/2016,1340.499789,1342.328279,378.0054408,2291.05132,2326188,2328711
AverageInstumentationCostInstAvail,7/30/2016,2.673399521,2.784435106,31.24744156,166.5112363,1367874,1367839
AverageInstumentationCostInstAvail,7/31/2016,2.746259372,2.732711828,28.04088134,45.31716845,1401016,1403768
AverageInstumentationCostInstAvail,8/1/2016,2.429501786,2.766903406,81.69481707,486.2429166,2183391,2185127
AverageInstumentationCostInstAvail,8/2/2016,2.914588897,21.1885364,864.4971312,27712.13838,2158242,2157875
AverageInstumentationCostInstAvail,8/3/2016,2.433929478,2.768766511,36.2071529,376.2753686,2141127,2140412
AverageInstumentationCostInstAvail,8/4/2016,4.046018973,2.507075248,2248.717152,20.16707795,2245557,2245899
AverageInstumentationCostInstAvail,8/5/2016,4.687924522,2.641496545,2564.422167,50.88202066,2170144,2174212
AverageInstumentationCostInstAvail,8/6/2016,2.9510738,3.038783572,30.43688419,77.01597031,1498329,1500143
AverageInstumentationCostInstAvail,8/7/2016,5.148189557,3.164011542,2072.308134,142.8061297,1637705,1637628
AverageInstumentationCostInstAvail,8/8/2016,2.502418179,2.609875406,37.17917455,146.7079293,2561243,2565383
AverageInstumentationCostInstAvail,8/9/2016,9.192440852,2.467989952,9859.141667,31.40351448,2502060,2502682
AverageInstumentationCostInstAvail,8/10/2016,2.414551472,2.477754113,28.04982681,70.27615531,2516025,2517020
AverageInstumentationCostInstAvail,8/11/2016,2.565243803,2.438733693,230.8815208,38.17756528,2474805,2477347
AverageInstumentationCostInstAvail,8/12/2016,2.483284106,2.834571467,30.81141176,545.3039966,2326188,2328711
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,7/30/2016,0.831694353,0.835159819,0.270451172,0.272155416,1367874,1367839
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,7/31/2016,0.831226976,0.834235505,0.270825939,0.273292322,1401016,1403768
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/1/2016,0.841848325,0.845516944,0.255890611,0.258094334,2183391,2185127
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/2/2016,0.84413004,0.847490176,0.254393873,0.257034074,2158242,2157875
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/3/2016,0.846175092,0.850000363,0.253141032,0.255104178,2141127,2140412
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/4/2016,0.851066802,0.85463183,0.249092936,0.251339007,2245557,2245899
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/5/2016,0.84545262,0.849501601,0.252972736,0.255221259,2170144,2174212
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/6/2016,0.835653289,0.838882055,0.265359854,0.267805393,1498329,1500143
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/7/2016,0.836204508,0.838758477,0.265467917,0.268446563,1637705,1637628
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/8/2016,0.846431145,0.850275605,0.251361114,0.253651577,2561243,2565383
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/9/2016,0.848341652,0.851901169,0.25061032,0.252794591,2502060,2502682
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/10/2016,0.84835201,0.851594902,0.250731085,0.253115661,2516025,2517020
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/11/2016,0.84936034,0.852920136,0.249665805,0.252153701,2474805,2477347
AverageOrganicAlgoVerticalAboveFoldPercentInstAvail,8/12/2016,0.849893701,0.853490377,0.249972003,0.251913105,2326188,2328711
AverageOrganicAlgoVerticalPixelAboveFoldInstAvail,7/30/2016,583.3938027,586.1337979,280.2779652,281.7719694,1367874,1367839
AverageOrganicAlgoVerticalPixelAboveFoldInstAvail,7/31/2016,580.5809645,582.0755017,281.1039761,281.5725297,1401016,1403768
AverageOrganicAlgoVerticalPixelAboveFoldInstAvail,8/1/2016,616.2453009,618.8776237,270.3328288,273.5386912,2183391,2185127
AverageOrganicAlgoVerticalPixelAboveFoldInstAvail,8/2/2016,618.1381883,620.1612529,270.6718266,271.2257105,2158242,2157875
AverageOrganicAlgoVerticalPixelAboveFoldInstAvail,8/3/2016,619.5332041,625.3524882,271.3929957,4704.587563,2141127,2140412
AverageOrganicAlgoVerticalPixelAboveFoldInstAvail,8/4/2016,623.4542067,625.8033546,266.6984542,266.8114411,2245557,2245899
AverageOrganicAlgoVerticalPixelAboveFoldInstAvail,8/5/2016,618.1895505,620.649311,269.9135206,268.6609605,2170144,2174212
